date,temperature,humidity,irradiance,potential,wind_speed
19640521,22.736,96.963,554.17,2.8387,0.79254
19640522,23.417,95.349,608.33,3.1162,0.57129
19640523,23.889,95.02,637.5,3.2656,0.87773
19640524,23.572,96.142,533.33,2.732,0.74915
19640525,24.198,95.977,629.17,3.2229,0.80587
19640526,24.141,95.081,695.83,3.5644,0.77236
19640527,23.43,95.949,570.83,2.9241,0.45375
19640528,23.137,96.478,558.33,2.8601,0.96168
19640529,22.98,96.33,558.33,2.8601,0.37152
19640530,23.347,95.354,704.17,3.6071,0.72245
19640531,23.771,95.462,658.33,3.3723,1.0159
19640601,23.835,95.375,650.0,3.3296,1.4204
19640602,23.503,95.632,550.0,2.8174,1.2927
19640603,22.565,96.678,479.17,2.4545,0.82796
19640604,22.1,97.358,537.5,2.7534,0.85488
19640605,22.266,96.772,558.33,2.8601,1.0825
19640606,22.962,94.641,587.5,3.0095,0.86201
19640607,23.272,95.528,529.17,2.7107,1.3706
19640608,22.617,96.746,583.33,2.9881,1.3437
19640609,22.827,95.732,600.0,3.0735,0.90355
19640610,21.834,96.877,462.5,2.3692,1.3074
19640611,21.347,97.52,450.0,2.3051,1.246
19640612,22.24,96.426,595.83,3.0522,1.7258
19640613,22.758,95.144,612.5,3.1375,0.97934
19640614,23.353,94.573,679.17,3.4791,0.55357
19640615,23.201,95.426,612.5,3.1375,0.6428
19640616,23.025,95.893,583.33,2.9881,1.3703
19640617,21.288,98.274,377.14,1.9319,1.9556
19640618,21.926,96.632,520.83,2.668,1.5582
19640619,22.081,96.712,645.83,3.3083,0.9871
19640620,22.72,93.775,637.5,3.2656,0.3301
19640621,22.331,94.902,654.17,3.351,1.3783
19640622,21.863,96.5,500.0,2.5613,1.2225
19640623,21.533,97.046,437.5,2.2411,1.1812
19640624,22.602,94.651,604.17,3.0949,1.1841
19640625,21.97,96.585,483.33,2.4759,1.3998
19640626,22.463,96.097,541.67,2.7747,0.52194
19640627,22.524,95.334,600.0,3.0735,0.52634
19640628,22.302,96.527,537.5,2.7534,1.2007
19640629,21.692,96.493,445.83,2.2838,1.3906
19640630,22.314,94.336,504.17,2.5826,1.3583
19640701,21.785,96.786,433.33,2.2198,1.6235
19640702,22.087,96.444,525.0,2.6893,0.9094
19640703,21.886,95.97,495.83,2.5399,1.8048
19640704,22.205,95.381,608.33,3.1162,1.8652
19640705,22.394,94.993,566.67,2.9028,1.6384
19640706,22.524,95.49,554.17,2.8387,1.3652
19640707,21.634,96.874,479.17,2.4545,1.3251
19640708,21.82,95.622,525.0,2.6893,1.4266
19640709,21.97,94.613,604.17,3.0949,1.3721
19640710,21.928,95.137,595.83,3.0522,0.86524
19640711,22.052,94.887,616.67,3.1589,0.90209
19640712,21.494,97.021,491.67,2.5186,1.1779
19640713,22.242,95.524,566.67,2.9028,1.1242
19640714,21.546,96.554,525.0,2.6893,1.3475
19640715,21.65,96.292,479.17,2.4545,1.2853
19640716,21.716,95.314,570.83,2.9241,1.3455
19640717,21.897,94.893,550.0,2.8174,1.7525
19640718,21.884,95.17,487.5,2.4972,1.4698
19640719,22.009,94.572,616.67,3.1589,1.3016
19640720,22.514,92.972,704.17,3.6071,0.93334
19640721,23.019,93.773,725.0,3.7138,0.38859
19640722,21.916,96.629,491.67,2.5186,0.95729
19640723,21.855,96.202,558.33,2.8601,1.5319
19640724,21.668,95.867,533.33,2.732,2.1477
19640725,22.26,94.162,608.33,3.1162,1.9739
19640726,21.431,95.448,352.18,1.8041,1.5484
19640727,21.847,95.279,525.0,2.6893,1.8779
19640728,21.211,95.945,495.83,2.5399,2.466
19640729,21.973,92.953,641.67,3.287,2.3664
19640730,21.37,93.869,600.0,3.0735,2.5025
19640731,21.627,91.545,687.5,3.5217,2.2103
19640801,21.316,91.994,770.83,3.9486,2.6098
19640802,21.273,92.737,670.83,3.4364,2.2736
19640803,22.008,92.415,708.33,3.6285,2.0388
19640804,21.873,93.09,620.83,3.1802,1.9042
19640805,21.744,94.125,495.83,2.5399,1.7894
19640806,22.397,93.723,600.0,3.0735,1.6666
19640807,20.985,96.562,400.76,2.0529,1.6641
19640808,20.854,96.284,437.5,2.2411,1.949
19640809,20.374,96.486,470.83,2.4119,2.0648
19640810,21.024,95.953,587.5,3.0095,2.0312
19640811,21.52,95.151,587.5,3.0095,2.0499
19640812,21.537,95.488,554.17,2.8387,2.2823
19640813,20.618,96.736,398.44,2.041,2.1058
19640814,21.732,94.768,620.83,3.1802,1.9561
19640815,21.799,94.462,583.33,2.9881,2.3295
19640816,21.045,95.727,500.0,2.5613,2.3899
19640817,21.282,94.962,491.67,2.5186,2.4127
19640818,21.358,94.128,466.67,2.3905,2.379
19640819,21.653,93.122,525.0,2.6893,2.4029
19640820,21.317,94.387,420.83,2.1557,2.2706
19640821,20.986,95.682,450.0,2.3051,2.0248
19640822,21.489,95.654,504.17,2.5826,1.7078
19640823,21.534,95.299,393.31,2.0148,1.5672
19640824,22.202,94.031,629.17,3.2229,2.0899
19640825,22.319,94.307,675.0,3.4577,1.6433
19640826,21.241,96.741,479.17,2.4545,1.6566
19640827,22.004,95.022,612.5,3.1375,1.5614
19640828,21.793,95.574,500.0,2.5613,1.8787
19640829,20.894,96.912,425.0,2.1771,1.8734
19640830,20.715,96.987,458.33,2.3478,1.9088
19640831,21.159,95.584,537.5,2.7534,2.1965
19640901,21.936,94.236,616.67,3.1589,1.8229
19640902,21.748,95.09,491.67,2.5186,1.6
19640903,21.72,95.476,566.67,2.9028,1.6557
19640904,22.114,94.305,550.0,2.8174,1.6296
19640905,21.712,95.579,579.17,2.9668,1.9683
19640906,21.885,95.573,637.5,3.2656,1.9357
19640907,21.616,95.761,500.0,2.5613,1.6515
19640908,21.472,96.477,533.33,2.732,1.4743
19640909,21.593,95.882,541.67,2.7747,1.4949
19640910,22.055,94.494,641.67,3.287,1.7543
19640911,21.407,95.722,554.17,2.8387,2.0725
19640912,21.348,95.997,437.5,2.2411,1.8224
19640913,21.246,96.028,579.17,2.9668,1.7568
19640914,21.038,95.991,587.5,3.0095,2.3093
19640915,21.237,95.786,562.5,2.8814,2.0156
19640916,20.392,97.691,374.56,1.9187,1.9442
19640917,21.829,94.757,670.83,3.4364,1.7585
19640918,21.734,95.362,645.83,3.3083,2.3545
19640919,21.363,95.823,466.67,2.3905,1.8548
19640920,21.702,95.028,633.33,3.2443,2.0598
19640921,22.128,95.011,629.17,3.2229,1.9948
19640922,22.129,95.047,600.0,3.0735,1.9918
19640923,21.915,94.903,633.33,3.2443,2.1254
19640924,21.564,96.04,554.17,2.8387,1.8804
19640925,21.303,96.572,533.33,2.732,2.052
19640926,21.209,96.916,512.5,2.6253,1.8653
19640927,21.668,95.855,533.33,2.732,1.9078
19640928,22.303,94.536,575.0,2.9455,1.5841
19640929,21.672,96.33,612.5,3.1375,1.847
19640930,21.024,97.483,445.83,2.2838,1.7801
19641001,21.13,97.658,554.17,2.8387,1.9541
19641002,22.219,95.586,716.67,3.6711,1.7281
19641003,21.958,97.065,566.67,2.9028,1.5353
19641004,22.168,96.547,579.17,2.9668,1.3121
19641005,21.401,98.025,504.17,2.5826,1.5726
19641006,21.457,96.841,533.33,2.732,1.6905
19641007,21.947,96.128,633.33,3.2443,1.4754
19641008,22.378,95.319,729.17,3.7352,1.4533
19641009,21.865,96.005,608.33,3.1162,1.9645
19641010,22.259,95.002,650.0,3.3296,2.1312
19641011,22.301,95.73,683.33,3.5004,2.1743
19641012,21.631,96.437,579.17,2.9668,2.2189
19641013,21.635,96.351,558.33,2.8601,2.2871
19641014,21.729,96.02,675.0,3.4577,2.4365
19641015,20.881,97.151,516.67,2.6466,2.4189
19641016,21.329,96.202,600.0,3.0735,2.0022
19641017,21.676,95.773,583.33,2.9881,1.8596
19641018,21.267,96.798,612.5,3.1375,1.6249
19641019,20.84,97.515,525.0,2.6893,1.3372
19641020,21.054,96.757,541.67,2.7747,1.5916
19641021,20.631,97.957,441.67,2.2625,1.1865
19641022,20.891,97.765,458.33,2.3478,1.3161
19641023,21.256,96.586,550.0,2.8174,1.8508
19641024,21.399,96.754,529.17,2.7107,1.5242
19641025,21.447,96.407,504.17,2.5826,1.4038
19641026,21.694,96.542,608.33,3.1162,1.318
19641027,21.314,97.422,566.67,2.9028,1.7687
19641028,21.9,95.518,662.5,3.3937,1.734
19641029,21.874,95.388,633.33,3.2443,1.7803
19641030,21.959,95.694,645.83,3.3083,1.8351
19641031,21.871,95.393,675.0,3.4577,1.7698
19641101,21.912,95.406,629.17,3.2229,1.486
19641102,21.275,97.325,508.33,2.604,1.0043
19641103,21.185,97.721,533.33,2.732,1.2886
19641104,21.945,96.347,566.67,2.9028,1.7462
19641105,21.998,95.593,629.17,3.2229,1.5362
19641106,21.6,96.959,504.17,2.5826,1.3837
19641107,21.438,97.364,508.33,2.604,1.1251
19641108,21.793,96.339,466.67,2.3905,1.999
19641109,22.221,95.615,616.67,3.1589,1.649
19641110,22.583,95.725,587.5,3.0095,1.8627
19641111,22.438,96.511,570.83,2.9241,1.8057
19641112,22.386,96.213,600.0,3.0735,1.7672
19641113,22.037,96.252,550.0,2.8174,2.0668
19641114,22.334,95.809,570.83,2.9241,2.2049
19641115,22.234,95.799,616.67,3.1589,1.9099
19641116,22.309,94.536,720.83,3.6925,1.5568
19641117,21.871,95.608,604.17,3.0949,1.3155
19641118,21.392,96.797,562.5,2.8814,1.0852
19641119,21.992,94.702,662.5,3.3937,1.2551
19641120,22.133,94.509,620.83,3.1802,1.1261
19641121,21.78,95.57,595.83,3.0522,1.6673
19641122,21.891,95.656,525.0,2.6893,1.7163
19641123,22.274,95.067,612.5,3.1375,1.1474
19641124,22.633,94.706,650.0,3.3296,0.86047
19641125,22.579,95.306,620.83,3.1802,1.2016
19641126,21.554,96.659,429.17,2.1984,1.6414
19641127,21.408,96.48,550.0,2.8174,1.4893
19641128,21.672,95.723,504.17,2.5826,1.3012
19641129,21.877,96.48,633.33,3.2443,0.65294
19641130,21.623,96.82,470.83,2.4119,1.1968
19641201,22.345,95.35,637.5,3.2656,1.7603
19641202,21.652,96.65,529.17,2.7107,1.8112
19641203,22.041,95.989,504.17,2.5826,1.8137
19641204,22.356,95.099,625.0,3.2016,1.9303
19641205,22.132,94.663,620.83,3.1802,2.0715
19641206,22.875,92.978,725.0,3.7138,1.6123
19641207,22.546,93.984,620.83,3.1802,1.5016
19641208,22.069,95.571,616.67,3.1589,1.4301
19641209,21.174,97.11,516.67,2.6466,0.68743
19641210,21.852,96.564,558.33,2.8601,0.74152
19641211,21.255,97.442,433.33,2.2198,1.2942
19641212,21.786,96.24,487.5,2.4972,1.2077
19641213,21.798,95.577,575.0,2.9455,1.2382
19641214,21.139,97.372,414.42,2.1229,1.6098
19641215,22.113,94.005,658.33,3.3723,1.2618
19641216,22.059,95.696,616.67,3.1589,2.1424
19641217,22.157,95.011,570.83,2.9241,1.9493
19641218,22.762,93.819,675.0,3.4577,1.7665
19641219,23.082,93.186,712.5,3.6498,1.7327
19641220,22.748,94.666,625.0,3.2016,2.1175
19641221,22.545,96.068,570.83,2.9241,1.5943
19641222,22.856,94.59,633.33,3.2443,1.3406
19641223,22.901,94.25,612.5,3.1375,1.6201
19641224,22.698,94.026,612.5,3.1375,1.8313
19641225,22.536,94.377,433.33,2.2198,1.6639
19641226,21.558,96.32,466.67,2.3905,1.4004
19641227,22.468,93.881,608.33,3.1162,0.70196
19641228,21.422,96.614,445.83,2.2838,1.3701
19641229,21.53,96.433,570.83,2.9241,1.0863
19641230,21.289,96.728,500.0,2.5613,0.83156
19641231,20.813,97.33,429.17,2.1984,1.2995
19650101,21.405,96.747,541.67,2.7747,1.7679
19650102,22.071,94.787,600.0,3.0735,2.1743
19650103,22.348,94.315,654.17,3.351,2.0067
19650104,21.712,96.233,508.33,2.604,1.8613
19650105,21.983,95.587,654.17,3.351,1.7055
19650106,22.164,94.966,575.0,2.9455,1.6166
19650107,21.666,95.924,541.67,2.7747,1.166
19650108,21.897,95.656,529.17,2.7107,1.3228
19650109,21.717,96.436,558.33,2.8601,1.7473
19650110,21.963,96.635,516.67,2.6466,1.8905
19650111,23.126,92.959,666.67,3.415,1.3618
19650112,23.026,93.054,654.17,3.351,2.0368
19650113,22.218,95.041,633.33,3.2443,2.2532
19650114,22.618,93.675,641.67,3.287,1.9943
19650115,22.553,94.597,591.67,3.0308,2.1239
19650116,22.349,93.775,550.0,2.8174,2.0291
19650117,22.211,93.795,541.67,2.7747,1.9388
19650118,22.102,96.472,495.83,2.5399,1.4079
19650119,22.212,96.027,529.17,2.7107,1.689
19650120,22.782,93.927,608.33,3.1162,1.23
19650121,22.496,96.217,520.83,2.668,1.4848
19650122,23.716,94.031,687.5,3.5217,1.4142
19650123,22.338,96.623,433.33,2.2198,1.8407
19650124,22.64,96.268,566.67,2.9028,1.6964
19650125,23.02,95.205,558.33,2.8601,1.4602
19650126,23.836,93.421,654.17,3.351,1.745
19650127,23.237,95.295,658.33,3.3723,1.1436
19650128,22.365,96.507,525.0,2.6893,1.457
19650129,23.223,93.949,570.83,2.9241,1.5004
19650130,23.455,93.237,708.33,3.6285,1.3108
19650131,23.047,95.274,641.67,3.287,1.5163
19650201,22.724,95.973,491.67,2.5186,1.6321
19650202,23.525,92.494,745.83,3.8206,1.6342
19650203,22.749,93.824,658.33,3.3723,1.6235
19650204,22.875,90.314,779.17,3.9913,1.1077
19650205,22.972,91.898,687.5,3.5217,1.1722
19650206,22.784,93.576,641.67,3.287,1.6284
19650207,23.038,94.111,641.67,3.287,0.95151
19650208,23.128,94.693,666.67,3.415,1.8061
19650209,23.759,91.604,762.5,3.9059,1.9291
19650210,23.57,92.902,733.33,3.7565,2.2781
19650211,22.592,96.168,516.67,2.6466,2.103
19650212,23.268,94.334,587.5,3.0095,2.0253
19650213,22.919,94.728,595.83,3.0522,2.489
19650214,22.414,94.946,454.17,2.3265,2.5252
19650215,22.786,94.162,579.17,2.9668,2.3947
19650216,22.295,96.01,600.0,3.0735,1.9168
19650217,22.613,94.898,629.17,3.2229,2.1403
19650218,23.026,93.476,612.5,3.1375,2.0294
19650219,22.577,95.689,570.83,2.9241,1.8419
19650220,22.822,95.158,645.83,3.3083,1.9496
19650221,22.761,94.937,637.5,3.2656,2.2038
19650222,23.208,93.578,712.5,3.6498,2.2503
19650223,23.058,94.421,633.33,3.2443,2.1016
19650224,23.139,95.114,554.17,2.8387,1.7213
19650225,22.923,95.927,612.5,3.1375,1.9419
19650226,23.058,96.116,683.33,3.5004,1.3125
19650227,23.506,95.617,700.0,3.5858,1.3672
19650228,22.964,96.663,575.0,2.9455,1.1976
19650301,22.448,97.13,479.17,2.4545,1.2704
19650302,22.679,96.899,495.83,2.5399,0.87049
19650303,23.007,96.197,575.0,2.9455,1.3527
19650304,23.928,93.859,729.17,3.7352,1.4219
19650305,24.244,94.742,608.33,3.1162,1.7762
19650306,24.85,92.249,720.83,3.6925,1.6966
19650307,23.145,95.468,537.5,2.7534,2.0771
19650308,23.634,94.454,675.0,3.4577,2.2003
19650309,23.508,95.163,608.33,3.1162,1.843
19650310,22.886,96.8,566.67,2.9028,1.6804
19650311,23.791,94.273,695.83,3.5644,1.1894
19650312,23.553,95.192,737.5,3.7779,0.89903
19650313,22.124,97.51,475.0,2.4332,0.63531
19650314,24.116,91.934,816.67,4.1834,1.3331
19650315,23.764,92.803,804.17,4.1194,1.9469
19650316,23.544,94.581,766.67,3.9273,1.0381
19650317,23.462,95.167,775.0,3.97,0.57571
19650318,23.057,96.158,625.0,3.2016,1.0406
19650319,21.614,97.923,342.99,1.757,1.0217
19650320,23.077,93.723,733.33,3.7565,1.3026
19650321,23.988,91.138,858.33,4.3968,1.1035
19650322,23.147,94.904,716.67,3.6711,1.3954
19650323,22.583,95.991,662.5,3.3937,1.3217
19650324,23.135,94.146,700.0,3.5858,1.4354
19650325,23.206,95.139,695.83,3.5644,1.3452
19650326,23.15,95.912,637.5,3.2656,1.7384
19650327,22.635,96.823,529.17,2.7107,1.1767
19650328,22.45,97.082,462.5,2.3692,1.2577
19650329,23.334,95.448,766.67,3.9273,0.27776
19650330,22.408,96.767,600.0,3.0735,1.3332
19650331,22.401,97.25,495.83,2.5399,1.115
19650401,23.731,93.76,745.83,3.8206,0.22508
19650402,22.796,95.721,691.67,3.5431,0.83227
19650403,22.086,97.608,562.5,2.8814,1.2211
19650404,22.792,96.302,650.0,3.3296,1.0359
19650405,22.332,97.299,570.83,2.9241,0.78884
19650406,22.729,96.376,604.17,3.0949,0.66378
19650407,24.176,93.395,816.67,4.1834,0.80381
19650408,22.206,97.737,441.67,2.2625,1.1087
19650409,22.481,96.66,579.17,2.9668,1.0288
19650410,23.009,95.326,650.0,3.3296,0.047845
19650411,24.14,93.391,812.5,4.1621,1.3494
19650412,23.704,94.467,779.17,3.9913,1.3167
19650413,22.888,95.757,641.67,3.287,1.4011
19650414,23.654,95.355,812.5,4.1621,1.4666
19650415,23.656,95.515,687.5,3.5217,0.73992
19650416,23.616,96.155,700.0,3.5858,0.27051
19650417,23.241,97.37,550.0,2.8174,1.1103
19650418,21.992,97.301,425.0,2.1771,0.83633
19650419,23.491,94.781,779.17,3.9913,0.95896
19650420,23.382,96.017,733.33,3.7565,0.98007
19650421,22.818,96.961,595.83,3.0522,1.1488
19650422,24.027,95.078,770.83,3.9486,0.47695
19650423,23.639,96.359,758.33,3.8846,0.7189
19650424,22.444,97.13,537.5,2.7534,1.2043
19650425,23.058,95.478,687.5,3.5217,1.6383
19650426,23.361,94.791,737.5,3.7779,1.7895
19650427,23.146,95.597,612.5,3.1375,0.9407
19650428,23.211,95.088,829.17,4.2474,1.0231
19650429,23.097,96.555,675.0,3.4577,1.0277
19650430,23.404,96.159,637.5,3.2656,0.88592
19650501,23.047,96.324,662.5,3.3937,0.56137
19650502,22.885,96.262,725.0,3.7138,1.3534
19650503,23.168,96.18,591.67,3.0308,0.87705
19650504,22.288,97.663,537.5,2.7534,1.1474
19650505,23.219,95.511,683.33,3.5004,1.0183
19650506,23.751,95.521,683.33,3.5004,0.86661
19650507,23.848,95.975,695.83,3.5644,0.96416
19650508,23.171,96.322,695.83,3.5644,0.13756
19650509,22.709,96.623,650.0,3.3296,0.084187
19650510,23.393,95.984,720.83,3.6925,0.52718
19650511,24.791,93.078,800.0,4.098,0.6476
19650512,24.982,93.883,716.67,3.6711,0.45438
19650513,24.501,95.281,683.33,3.5004,0.53847
19650514,22.913,97.638,487.5,2.4972,0.95348
19650515,23.529,96.385,625.0,3.2016,1.0728
19650516,22.87,96.862,579.17,2.9668,1.0437
19650517,23.816,95.163,695.83,3.5644,1.1791
19650518,23.666,95.809,620.83,3.1802,0.94664
19650519,23.835,95.477,700.0,3.5858,0.9753
19650520,22.459,97.256,491.67,2.5186,0.56963
19650521,23.108,95.627,670.83,3.4364,0.66148
19650522,22.346,97.396,508.33,2.604,0.87795
19650523,23.519,95.654,716.67,3.6711,0.76736
19650524,23.408,96.293,691.67,3.5431,0.61817
19650525,22.41,97.728,450.0,2.3051,0.93542
19650526,22.502,97.487,483.33,2.4759,0.74665
19650527,22.052,98.018,420.83,2.1557,0.65864
19650528,23.515,95.092,612.5,3.1375,0.36148
19650529,23.09,95.851,516.67,2.6466,1.1392
19650530,22.671,96.241,575.0,2.9455,1.6409
19650531,22.326,96.155,554.17,2.8387,1.7514
19650601,22.816,95.907,616.67,3.1589,1.1653
19650602,23.266,95.103,533.33,2.732,1.021
19650603,22.545,96.526,401.1,2.0546,1.2177
19650604,23.18,95.925,600.0,3.0735,1.2688
19650605,22.812,96.751,537.5,2.7534,1.1104
19650606,22.592,96.213,608.33,3.1162,0.3461
19650607,22.609,95.498,670.83,3.4364,0.49379
19650608,22.272,97.095,575.0,2.9455,0.87497
19650609,22.601,96.47,545.83,2.796,0.26528
19650610,21.647,97.703,437.5,2.2411,0.92267
19650611,22.55,96.308,595.83,3.0522,0.67613
19650612,22.834,95.208,575.0,2.9455,0.57684
19650613,22.123,96.869,500.0,2.5613,0.42269
19650614,22.252,97.19,525.0,2.6893,0.39402
19650615,22.55,96.409,625.0,3.2016,0.37652
19650616,21.835,97.88,454.17,2.3265,0.43961
19650617,22.769,95.643,529.17,2.7107,0.95169
19650618,22.29,96.145,483.33,2.4759,1.516
19650619,22.448,95.187,570.83,2.9241,1.4908
19650620,22.305,96.566,508.33,2.604,1.3697
19650621,22.04,96.15,545.83,2.796,1.4279
19650622,21.909,96.131,508.33,2.604,1.5427
19650623,22.287,95.058,529.17,2.7107,1.5112
19650624,21.449,96.935,483.33,2.4759,1.4709
19650625,21.906,95.622,529.17,2.7107,0.99815
19650626,22.157,95.861,583.33,2.9881,1.1637
19650627,22.293,95.654,583.33,2.9881,0.49723
19650628,22.603,94.908,666.67,3.415,0.10122
19650629,22.444,96.39,570.83,2.9241,1.1289
19650630,21.907,96.932,495.83,2.5399,0.53215
19650701,21.488,97.058,562.5,2.8814,0.59124
19650702,21.147,97.373,445.83,2.2838,0.439
19650703,21.785,96.909,566.67,2.9028,0.6437
19650704,22.048,96.737,579.17,2.9668,0.94403
19650705,22.064,96.129,575.0,2.9455,1.4331
19650706,21.825,96.085,554.17,2.8387,1.4401
19650707,22.133,95.793,533.33,2.732,1.8061
19650708,21.404,96.603,541.67,2.7747,0.87733
19650709,21.72,96.618,504.17,2.5826,0.77249
19650710,22.347,96.027,529.17,2.7107,0.99885
19650711,21.817,96.794,508.33,2.604,1.5162
19650712,20.998,96.536,500.0,2.5613,1.8366
19650713,21.439,96.111,512.5,2.6253,1.4663
19650714,21.666,96.407,541.67,2.7747,0.99961
19650715,22.124,95.663,525.0,2.6893,1.5291
19650716,20.95,97.857,433.33,2.2198,1.3815
19650717,21.953,95.011,587.5,3.0095,1.4807
19650718,21.878,96.487,554.17,2.8387,1.3515
19650719,21.747,97.104,516.67,2.6466,1.4757
19650720,22.258,96.319,616.67,3.1589,1.1132
19650721,21.534,97.273,516.67,2.6466,1.0285
19650722,21.56,96.476,470.83,2.4119,1.2133
19650723,22.003,95.524,520.83,2.668,1.2784
19650724,22.145,95.231,525.0,2.6893,1.4881
19650725,21.997,95.632,495.83,2.5399,1.5277
19650726,21.145,97.36,425.0,2.1771,1.1894
19650727,21.497,96.602,391.01,2.003,1.3274
19650728,21.58,96.147,541.67,2.7747,1.0135
19650729,22.187,94.902,554.17,2.8387,1.4597
19650730,21.987,95.62,608.33,3.1162,1.1517
19650731,22.296,95.602,595.83,3.0522,1.3034
19650801,22.519,95.317,625.0,3.2016,1.0046
19650802,22.242,95.863,562.5,2.8814,1.5845
19650803,21.334,97.2,411.3,2.1069,1.9978
19650804,21.363,96.745,433.33,2.2198,1.745
19650805,21.401,95.974,483.33,2.4759,1.602
19650806,21.963,95.431,616.67,3.1589,0.45967
19650807,22.305,94.392,691.67,3.5431,0.60184
19650808,22.367,95.01,637.5,3.2656,0.75059
19650809,22.294,95.211,620.83,3.1802,0.65725
19650810,21.023,97.417,373.81,1.9149,1.0043
19650811,21.93,95.573,616.67,3.1589,1.2208
19650812,21.885,95.985,550.0,2.8174,0.47977
19650813,22.095,95.752,616.67,3.1589,1.0845
19650814,22.168,95.232,579.17,2.9668,0.93288
19650815,21.962,95.436,612.5,3.1375,1.0614
19650816,21.748,96.115,566.67,2.9028,0.97513
19650817,22.17,96.036,629.17,3.2229,0.97174
19650818,22.286,96.121,612.5,3.1375,0.86406
19650819,21.413,97.258,462.5,2.3692,1.6638
19650820,21.747,96.752,516.67,2.6466,1.7698
19650821,22.687,94.237,650.0,3.3296,1.747
19650822,22.003,96.203,550.0,2.8174,1.6264
19650823,22.255,95.262,504.17,2.5826,1.074
19650824,21.802,96.067,575.0,2.9455,1.1315
19650825,21.871,96.523,554.17,2.8387,1.1769
19650826,21.671,96.452,445.83,2.2838,1.4274
19650827,21.958,96.193,583.33,2.9881,1.9112
19650828,22.064,95.079,508.33,2.604,2.0126
19650829,22.029,94.8,487.5,2.4972,1.7256
19650830,22.635,94.78,645.83,3.3083,1.2022
19650831,23.171,93.897,704.17,3.6071,0.7922
19650901,22.522,95.439,570.83,2.9241,1.4437
19650902,22.187,95.865,608.33,3.1162,1.444
19650903,21.682,96.989,445.83,2.2838,1.1697
19650904,22.194,95.089,612.5,3.1375,0.91636
19650905,21.754,95.999,562.5,2.8814,1.2165
19650906,22.481,94.741,575.0,2.9455,0.80086
19650907,22.345,95.261,570.83,2.9241,0.78783
19650908,22.057,96.76,558.33,2.8601,0.51187
19650909,22.146,96.893,566.67,2.9028,0.82995
19650910,22.122,96.318,562.5,2.8814,1.2079
19650911,21.919,96.461,533.33,2.732,1.3423
19650912,21.403,97.326,541.67,2.7747,1.6228
19650913,22.293,95.37,650.0,3.3296,0.53615
19650914,22.924,94.79,704.17,3.6071,0.51313
19650915,22.821,95.749,700.0,3.5858,0.99221
19650916,21.935,97.167,445.83,2.2838,1.0547
19650917,21.972,96.834,600.0,3.0735,1.363
19650918,22.717,95.088,754.17,3.8632,1.2797
19650919,22.469,95.941,604.17,3.0949,1.4089
19650920,22.075,96.769,583.33,2.9881,1.2848
19650921,22.338,96.361,679.17,3.4791,0.96413
19650922,22.318,96.374,612.5,3.1375,1.179
19650923,22.127,96.918,550.0,2.8174,0.94489
19650924,22.398,96.034,558.33,2.8601,1.909
19650925,22.229,96.098,575.0,2.9455,1.8021
19650926,22.515,95.889,550.0,2.8174,1.8419
19650927,22.134,96.534,541.67,2.7747,1.5725
19650928,22.328,96.839,575.0,2.9455,1.1373
19650929,22.465,96.121,595.83,3.0522,0.98474
19650930,22.246,96.347,616.67,3.1589,1.6892
19651001,22.359,96.012,666.67,3.415,0.79072
19651002,22.212,95.987,545.83,2.796,1.3148
19651003,22.222,96.243,629.17,3.2229,1.2028
19651004,22.799,95.615,566.67,2.9028,1.3764
19651005,22.629,96.3,595.83,3.0522,1.0797
19651006,22.143,96.998,558.33,2.8601,0.93205
19651007,21.605,97.207,550.0,2.8174,1.2283
19651008,22.349,96.076,583.33,2.9881,1.0354
19651009,22.696,95.302,608.33,3.1162,1.9375
19651010,21.883,96.81,529.17,2.7107,1.7281
19651011,22.298,96.592,554.17,2.8387,1.3018
19651012,22.699,96.448,725.0,3.7138,0.77361
19651013,22.311,96.877,504.17,2.5826,0.39608
19651014,22.712,96.504,579.17,2.9668,0.90873
19651015,23.092,95.529,666.67,3.415,1.2462
19651016,21.978,97.059,516.67,2.6466,1.3826
19651017,22.167,96.373,579.17,2.9668,1.5846
19651018,22.426,95.699,604.17,3.0949,1.703
19651019,22.869,95.189,758.33,3.8846,1.2289
19651020,22.01,96.816,520.83,2.668,1.5777
19651021,21.604,97.497,500.0,2.5613,1.0803
19651022,21.776,97.358,429.17,2.1984,0.69886
19651023,22.144,97.307,533.33,2.732,0.37815
19651024,21.975,96.676,508.33,2.604,0.48569
19651025,21.984,97.157,512.5,2.6253,0.94906
19651026,22.73,96.339,729.17,3.7352,0.75167
19651027,21.036,97.857,377.66,1.9346,1.0291
19651028,22.597,94.951,616.67,3.1589,0.82898
19651029,23.03,95.108,745.83,3.8206,1.39
19651030,22.72,95.631,570.83,2.9241,1.5875
19651031,22.041,96.758,558.33,2.8601,1.3601
19651101,22.434,95.354,662.5,3.3937,1.0945
19651102,22.907,95.367,620.83,3.1802,1.4854
19651103,22.921,94.671,675.0,3.4577,1.5681
19651104,22.855,95.773,625.0,3.2016,1.5255
19651105,22.99,94.376,666.67,3.415,1.3552
19651106,23.029,94.165,662.5,3.3937,1.2686
19651107,22.391,96.621,545.83,2.796,1.5654
19651108,23.253,94.08,683.33,3.5004,1.4576
19651109,23.284,94.066,691.67,3.5431,1.453
19651110,23.204,94.54,687.5,3.5217,0.92934
19651111,22.274,96.466,554.17,2.8387,1.4715
